,RegionName,RegionID,SizeRank,Date,value
4821,"Orlando, FL",394943,27,2017-12,1411
4822,"Cincinnati, OH",394466,28,2017-12,1084
4823,"Cleveland, OH",394475,29,2017-12,1022
4824,"Kansas City, MO",394735,30,2017-12,1026
4825,"Las Vegas, NV",394775,31,2017-12,1195
4826,"Columbus, OH",394492,32,2017-12,1084
4827,"Indianapolis, IN",394705,33,2017-12,1070
4828,"San Jose, CA",395059,34,2017-12,2909
4829,"Austin, TX",394355,35,2017-12,1344
4830,"Virginia Beach, VA",395194,36,2017-12,1218
4831,"Nashville, TN",394902,37,2017-12,1385
4832,"Providence, RI",395005,38,2017-12,1355
4833,"Milwaukee, WI",394862,39,2017-12,1039
4834,"Jacksonville, FL",394714,40,2017-12,1221
4835,"Memphis, TN",394849,41,2017-12,1082
4836,"Oklahoma City, OK",394935,42,2017-12,1018
4837,"Louisville-Jefferson County, KY",394807,43,2017-12,983
4838,"Hartford, CT",394669,44,2017-12,1329
4839,"Richmond, VA",395022,45,2017-12,1196
4840,"New Orleans, LA",394910,46,2017-12,1151
4841,"Buffalo, NY",394425,47,2017-12,934
4842,"Raleigh, NC",395012,48,2017-12,1280
4843,"Birmingham, AL",394388,49,2017-12,1059
4844,"Salt Lake City, UT",395053,50,2017-12,1229
4845,"Rochester, NY",395031,51,2017-12,1049
4846,"Grand Rapids, MI",394640,52,2017-12,1123
4847,"Tucson, AZ",395167,53,2017-12,1051
4848,"Urban Honolulu, HI",753924,54,2017-12,2272
4849,"Tulsa, OK",395169,55,2017-12,953
4850,"Fresno, CA",394619,56,2017-12,1335
4851,"Worcester, MA",395238,57,2017-12,1311
4852,"Stamford, CT",394415,58,2017-12,2071
4853,"Albuquerque, NM",394312,59,2017-12,1014
4854,"Albany, NY",394308,60,2017-12,1156
4855,"Omaha, NE",394938,61,2017-12,951
4856,"New Haven, CT",394908,62,2017-12,1422
4857,"Bakersfield, CA",394357,63,2017-12,1124
4858,"Knoxville, TN",394753,64,2017-12,1058
4859,"Greenville, SC",394653,65,2017-12,1074
4860,"Ventura, CA",394952,66,2017-12,2290
4861,"Allentown, PA",394318,67,2017-12,1293
4862,"El Paso, TX",394561,68,2017-12,997
4863,"Baton Rouge, LA",394367,69,2017-12,1148
4864,"Dayton, OH",394521,70,2017-12,916
4865,"McAllen, TX",394843,71,2017-12,850
4866,"Columbia, SC",394486,72,2017-12,1047
4867,"Greensboro, NC",394648,73,2017-12,1051
4868,"Akron, OH",394304,74,2017-12,876
4869,"North Port-Sarasota-Bradenton, FL",753906,75,2017-12,1475
4870,"Little Rock, AR",394798,76,2017-12,825
4871,"Stockton, CA",395134,77,2017-12,1822
4872,"Charleston, SC",394457,78,2017-12,1367
4873,"Syracuse, NY",395143,79,2017-12,1064
4874,"Colorado Springs, CO",394484,80,2017-12,1299
4875,"Winston-Salem, NC",395235,81,2017-12,1188
4876,"Wichita, KS",395224,82,2017-12,780
4877,"Springfield, MA",395115,83,2017-12,1368
4878,"Fort Myers, FL",394440,84,2017-12,1290
4879,"Boise City, ID",394399,85,2017-12,1204
4880,"Toledo, OH",395160,86,2017-12,906
4881,"Madison, WI",394816,87,2017-12,1139
4882,"Lakeland, FL",394766,88,2017-12,1225
4883,"Ogden, UT",394931,89,2017-12,1153
4884,"Daytona Beach, FL",394528,90,2017-12,1254
4885,"Des Moines, IA",394531,91,2017-12,1069
4886,"Jackson, MS",394711,92,2017-12,1158
4887,"Youngstown, OH",395245,93,2017-12,668
4888,"Augusta, GA",394352,94,2017-12,982
4889,"Scranton, PA",395075,95,2017-12,891
4890,"Harrisburg, PA",394666,96,2017-12,1029
4891,"Melbourne, FL",394957,97,2017-12,1241
4892,"Spokane, WA",395113,99,2017-12,1064
4893,"Provo, UT",395006,100,2017-12,1216
4894,"Killeen, TX",394746,128,2017-12,909
4895,"College Station, TX",394483,192,2017-12,1382
4896,United States,102001,0,2018-01,1544
4897,"New York, NY",394913,1,2018-01,5287
4898,"Los Angeles-Long Beach-Anaheim, CA",753899,2,2018-01,2215
4899,"Chicago, IL",394463,3,2018-01,1564
4900,"Dallas-Fort Worth, TX",394514,4,2018-01,1336
4901,"Philadelphia, PA",394974,5,2018-01,1475
4902,"Houston, TX",394692,6,2018-01,1300
4903,"Washington, DC",395209,7,2018-01,1893
4904,"Miami-Fort Lauderdale, FL",394856,8,2018-01,1831
4905,"Atlanta, GA",394347,9,2018-01,1330
4906,"Boston, MA",394404,10,2018-01,2465
4907,"San Francisco, CA",395057,11,2018-01,2955
4908,"Detroit, MI",394532,12,2018-01,1103
4909,"Riverside, CA",395025,13,2018-01,1738
4910,"Phoenix, AZ",394976,14,2018-01,1190
4911,"Seattle, WA",395078,15,2018-01,1789
4912,"Minneapolis-St Paul, MN",394865,16,2018-01,1380
4913,"San Diego, CA",395056,17,2018-01,2129
4914,"St. Louis, MO",395121,18,2018-01,1005
4915,"Tampa, FL",395148,19,2018-01,1338
4916,"Baltimore, MD",394358,20,2018-01,1510
4917,"Denver, CO",394530,21,2018-01,1568
4918,"Pittsburgh, PA",394982,22,2018-01,1105
4919,"Portland, OR",394998,23,2018-01,1484
4920,"Charlotte, NC",394458,24,2018-01,1278
4921,"Sacramento, CA",395045,25,2018-01,1670
4922,"San Antonio, TX",395055,26,2018-01,1095
4923,"Orlando, FL",394943,27,2018-01,1419
4924,"Cincinnati, OH",394466,28,2018-01,1087
4925,"Cleveland, OH",394475,29,2018-01,1024
4926,"Kansas City, MO",394735,30,2018-01,1029
4927,"Las Vegas, NV",394775,31,2018-01,1202
4928,"Columbus, OH",394492,32,2018-01,1089
4929,"Indianapolis, IN",394705,33,2018-01,1074
4930,"San Jose, CA",395059,34,2018-01,2918
4931,"Austin, TX",394355,35,2018-01,1346
4932,"Virginia Beach, VA",395194,36,2018-01,1220
4933,"Nashville, TN",394902,37,2018-01,1388
4934,"Providence, RI",395005,38,2018-01,1361
4935,"Milwaukee, WI",394862,39,2018-01,1040
4936,"Jacksonville, FL",394714,40,2018-01,1226
4937,"Memphis, TN",394849,41,2018-01,1085
4938,"Oklahoma City, OK",394935,42,2018-01,1020
4939,"Louisville-Jefferson County, KY",394807,43,2018-01,985
4940,"Hartford, CT",394669,44,2018-01,1331
4941,"Richmond, VA",395022,45,2018-01,1200
4942,"New Orleans, LA",394910,46,2018-01,1152
4943,"Buffalo, NY",394425,47,2018-01,937
4944,"Raleigh, NC",395012,48,2018-01,1283
4945,"Birmingham, AL",394388,49,2018-01,1061
4946,"Salt Lake City, UT",395053,50,2018-01,1234
4947,"Rochester, NY",395031,51,2018-01,1052
4948,"Grand Rapids, MI",394640,52,2018-01,1127
4949,"Tucson, AZ",395167,53,2018-01,1056
4950,"Urban Honolulu, HI",753924,54,2018-01,2275
4951,"Tulsa, OK",395169,55,2018-01,954
4952,"Fresno, CA",394619,56,2018-01,1341
4953,"Worcester, MA",395238,57,2018-01,1316
4954,"Stamford, CT",394415,58,2018-01,2075
4955,"Albuquerque, NM",394312,59,2018-01,1017
4956,"Albany, NY",394308,60,2018-01,1158
4957,"Omaha, NE",394938,61,2018-01,953
4958,"New Haven, CT",394908,62,2018-01,1425
4959,"Bakersfield, CA",394357,63,2018-01,1128
4960,"Knoxville, TN",394753,64,2018-01,1062
4961,"Greenville, SC",394653,65,2018-01,1077
4962,"Ventura, CA",394952,66,2018-01,2298
4963,"Allentown, PA",394318,67,2018-01,1296
4964,"El Paso, TX",394561,68,2018-01,998
4965,"Baton Rouge, LA",394367,69,2018-01,1148
4966,"Dayton, OH",394521,70,2018-01,920
4967,"McAllen, TX",394843,71,2018-01,851
4968,"Columbia, SC",394486,72,2018-01,1050
4969,"Greensboro, NC",394648,73,2018-01,1053
4970,"Akron, OH",394304,74,2018-01,878
4971,"North Port-Sarasota-Bradenton, FL",753906,75,2018-01,1479
4972,"Little Rock, AR",394798,76,2018-01,825
4973,"Stockton, CA",395134,77,2018-01,1831
4974,"Charleston, SC",394457,78,2018-01,1371
4975,"Syracuse, NY",395143,79,2018-01,1066
4976,"Colorado Springs, CO",394484,80,2018-01,1305
4977,"Winston-Salem, NC",395235,81,2018-01,1192
4978,"Wichita, KS",395224,82,2018-01,781
4979,"Springfield, MA",395115,83,2018-01,1372
4980,"Fort Myers, FL",394440,84,2018-01,1295
4981,"Boise City, ID",394399,85,2018-01,1211
4982,"Toledo, OH",395160,86,2018-01,909
4983,"Madison, WI",394816,87,2018-01,1141
4984,"Lakeland, FL",394766,88,2018-01,1231
4985,"Ogden, UT",394931,89,2018-01,1159
4986,"Daytona Beach, FL",394528,90,2018-01,1261
4987,"Des Moines, IA",394531,91,2018-01,1070
4988,"Jackson, MS",394711,92,2018-01,1159
4989,"Youngstown, OH",395245,93,2018-01,670
4990,"Augusta, GA",394352,94,2018-01,985
4991,"Scranton, PA",395075,95,2018-01,893
4992,"Harrisburg, PA",394666,96,2018-01,1031
4993,"Melbourne, FL",394957,97,2018-01,1248
4994,"Spokane, WA",395113,99,2018-01,1070
4995,"Provo, UT",395006,100,2018-01,1221
4996,"Killeen, TX",394746,128,2018-01,910
4997,"College Station, TX",394483,192,2018-01,1381
4998,United States,102001,0,2018-02,1549
4999,"New York, NY",394913,1,2018-02,5294
5000,"Los Angeles-Long Beach-Anaheim, CA",753899,2,2018-02,2222
5001,"Chicago, IL",394463,3,2018-02,1566
5002,"Dallas-Fort Worth, TX",394514,4,2018-02,1340
5003,"Philadelphia, PA",394974,5,2018-02,1478
5004,"Houston, TX",394692,6,2018-02,1303
5005,"Washington, DC",395209,7,2018-02,1896
5006,"Miami-Fort Lauderdale, FL",394856,8,2018-02,1836
5007,"Atlanta, GA",394347,9,2018-02,1336
5008,"Boston, MA",394404,10,2018-02,2471
5009,"San Francisco, CA",395057,11,2018-02,2963
5010,"Detroit, MI",394532,12,2018-02,1106
5011,"Riverside, CA",395025,13,2018-02,1746
5012,"Phoenix, AZ",394976,14,2018-02,1197
5013,"Seattle, WA",395078,15,2018-02,1794
5014,"Minneapolis-St Paul, MN",394865,16,2018-02,1385
5015,"San Diego, CA",395056,17,2018-02,2137
5016,"St. Louis, MO",395121,18,2018-02,1007
5017,"Tampa, FL",395148,19,2018-02,1343
5018,"Baltimore, MD",394358,20,2018-02,1511
5019,"Denver, CO",394530,21,2018-02,1573
5020,"Pittsburgh, PA",394982,22,2018-02,1109
5021,"Portland, OR",394998,23,2018-02,1487
5022,"Charlotte, NC",394458,24,2018-02,1282
5023,"Sacramento, CA",395045,25,2018-02,1678
5024,"San Antonio, TX",395055,26,2018-02,1098
5025,"Orlando, FL",394943,27,2018-02,1426
5026,"Cincinnati, OH",394466,28,2018-02,1091
5027,"Cleveland, OH",394475,29,2018-02,1026
5028,"Kansas City, MO",394735,30,2018-02,1032
5029,"Las Vegas, NV",394775,31,2018-02,1209
5030,"Columbus, OH",394492,32,2018-02,1093
5031,"Indianapolis, IN",394705,33,2018-02,1077
5032,"San Jose, CA",395059,34,2018-02,2928
5033,"Austin, TX",394355,35,2018-02,1350
5034,"Virginia Beach, VA",395194,36,2018-02,1222
5035,"Nashville, TN",394902,37,2018-02,1391
5036,"Providence, RI",395005,38,2018-02,1367
5037,"Milwaukee, WI",394862,39,2018-02,1042
5038,"Jacksonville, FL",394714,40,2018-02,1232
5039,"Memphis, TN",394849,41,2018-02,1088
5040,"Oklahoma City, OK",394935,42,2018-02,1022
5041,"Louisville-Jefferson County, KY",394807,43,2018-02,987
5042,"Hartford, CT",394669,44,2018-02,1333
5043,"Richmond, VA",395022,45,2018-02,1204
5044,"New Orleans, LA",394910,46,2018-02,1153
5045,"Buffalo, NY",394425,47,2018-02,940
5046,"Raleigh, NC",395012,48,2018-02,1286
5047,"Birmingham, AL",394388,49,2018-02,1064
5048,"Salt Lake City, UT",395053,50,2018-02,1240
5049,"Rochester, NY",395031,51,2018-02,1055
5050,"Grand Rapids, MI",394640,52,2018-02,1132
5051,"Tucson, AZ",395167,53,2018-02,1061
5052,"Urban Honolulu, HI",753924,54,2018-02,2278
5053,"Tulsa, OK",395169,55,2018-02,956
5054,"Fresno, CA",394619,56,2018-02,1346
5055,"Worcester, MA",395238,57,2018-02,1323
5056,"Stamford, CT",394415,58,2018-02,2080
5057,"Albuquerque, NM",394312,59,2018-02,1020
5058,"Albany, NY",394308,60,2018-02,1161
5059,"Omaha, NE",394938,61,2018-02,955
5060,"New Haven, CT",394908,62,2018-02,1428
5061,"Bakersfield, CA",394357,63,2018-02,1132
5062,"Knoxville, TN",394753,64,2018-02,1066
5063,"Greenville, SC",394653,65,2018-02,1081
5064,"Ventura, CA",394952,66,2018-02,2307
5065,"Allentown, PA",394318,67,2018-02,1299
5066,"El Paso, TX",394561,68,2018-02,999
5067,"Baton Rouge, LA",394367,69,2018-02,1148
5068,"Dayton, OH",394521,70,2018-02,922
5069,"McAllen, TX",394843,71,2018-02,852
5070,"Columbia, SC",394486,72,2018-02,1053
5071,"Greensboro, NC",394648,73,2018-02,1056
5072,"Akron, OH",394304,74,2018-02,879
5073,"North Port-Sarasota-Bradenton, FL",753906,75,2018-02,1484
5074,"Little Rock, AR",394798,76,2018-02,826
5075,"Stockton, CA",395134,77,2018-02,1840
5076,"Charleston, SC",394457,78,2018-02,1375
5077,"Syracuse, NY",395143,79,2018-02,1067
5078,"Colorado Springs, CO",394484,80,2018-02,1311
5079,"Winston-Salem, NC",395235,81,2018-02,1196
5080,"Wichita, KS",395224,82,2018-02,782
5081,"Springfield, MA",395115,83,2018-02,1377
5082,"Fort Myers, FL",394440,84,2018-02,1299
5083,"Boise City, ID",394399,85,2018-02,1219
5084,"Toledo, OH",395160,86,2018-02,910
5085,"Madison, WI",394816,87,2018-02,1144
5086,"Lakeland, FL",394766,88,2018-02,1238
5087,"Ogden, UT",394931,89,2018-02,1165
5088,"Daytona Beach, FL",394528,90,2018-02,1267
5089,"Des Moines, IA",394531,91,2018-02,1071
5090,"Jackson, MS",394711,92,2018-02,1160
5091,"Youngstown, OH",395245,93,2018-02,672
5092,"Augusta, GA",394352,94,2018-02,987
5093,"Scranton, PA",395075,95,2018-02,894
5094,"Harrisburg, PA",394666,96,2018-02,1034
5095,"Melbourne, FL",394957,97,2018-02,1255
5096,"Spokane, WA",395113,99,2018-02,1075
5097,"Provo, UT",395006,100,2018-02,1226
5098,"Killeen, TX",394746,128,2018-02,912
5099,"College Station, TX",394483,192,2018-02,1382
5100,United States,102001,0,2018-03,1553
5101,"New York, NY",394913,1,2018-03,5300
5102,"Los Angeles-Long Beach-Anaheim, CA",753899,2,2018-03,2230
5103,"Chicago, IL",394463,3,2018-03,1569
5104,"Dallas-Fort Worth, TX",394514,4,2018-03,1343
5105,"Philadelphia, PA",394974,5,2018-03,1482
5106,"Houston, TX",394692,6,2018-03,1307
5107,"Washington, DC",395209,7,2018-03,1899
5108,"Miami-Fort Lauderdale, FL",394856,8,2018-03,1840
5109,"Atlanta, GA",394347,9,2018-03,1342
5110,"Boston, MA",394404,10,2018-03,2477
5111,"San Francisco, CA",395057,11,2018-03,2971
5112,"Detroit, MI",394532,12,2018-03,1109
5113,"Riverside, CA",395025,13,2018-03,1755
5114,"Phoenix, AZ",394976,14,2018-03,1204
5115,"Seattle, WA",395078,15,2018-03,1798
5116,"Minneapolis-St Paul, MN",394865,16,2018-03,1389
5117,"San Diego, CA",395056,17,2018-03,2146
5118,"St. Louis, MO",395121,18,2018-03,1009
5119,"Tampa, FL",395148,19,2018-03,1349
5120,"Baltimore, MD",394358,20,2018-03,1512
5121,"Denver, CO",394530,21,2018-03,1578
5122,"Pittsburgh, PA",394982,22,2018-03,1112
5123,"Portland, OR",394998,23,2018-03,1491
5124,"Charlotte, NC",394458,24,2018-03,1287
5125,"Sacramento, CA",395045,25,2018-03,1686
5126,"San Antonio, TX",395055,26,2018-03,1100
5127,"Orlando, FL",394943,27,2018-03,1434
5128,"Cincinnati, OH",394466,28,2018-03,1095
5129,"Cleveland, OH",394475,29,2018-03,1029
5130,"Kansas City, MO",394735,30,2018-03,1035
5131,"Las Vegas, NV",394775,31,2018-03,1215
5132,"Columbus, OH",394492,32,2018-03,1097
5133,"Indianapolis, IN",394705,33,2018-03,1081
5134,"San Jose, CA",395059,34,2018-03,2938
5135,"Austin, TX",394355,35,2018-03,1354
5136,"Virginia Beach, VA",395194,36,2018-03,1224
5137,"Nashville, TN",394902,37,2018-03,1394
5138,"Providence, RI",395005,38,2018-03,1374
5139,"Milwaukee, WI",394862,39,2018-03,1044
5140,"Jacksonville, FL",394714,40,2018-03,1237
5141,"Memphis, TN",394849,41,2018-03,1092
5142,"Oklahoma City, OK",394935,42,2018-03,1023
5143,"Louisville-Jefferson County, KY",394807,43,2018-03,990
5144,"Hartford, CT",394669,44,2018-03,1335
5145,"Richmond, VA",395022,45,2018-03,1207
5146,"New Orleans, LA",394910,46,2018-03,1154
5147,"Buffalo, NY",394425,47,2018-03,943
5148,"Raleigh, NC",395012,48,2018-03,1289
5149,"Birmingham, AL",394388,49,2018-03,1066
5150,"Salt Lake City, UT",395053,50,2018-03,1245
5151,"Rochester, NY",395031,51,2018-03,1058
5152,"Grand Rapids, MI",394640,52,2018-03,1136
5153,"Tucson, AZ",395167,53,2018-03,1067
5154,"Urban Honolulu, HI",753924,54,2018-03,2282
5155,"Tulsa, OK",395169,55,2018-03,957
5156,"Fresno, CA",394619,56,2018-03,1352
5157,"Worcester, MA",395238,57,2018-03,1330
5158,"Stamford, CT",394415,58,2018-03,2084
5159,"Albuquerque, NM",394312,59,2018-03,1023
5160,"Albany, NY",394308,60,2018-03,1163
5161,"Omaha, NE",394938,61,2018-03,957
5162,"New Haven, CT",394908,62,2018-03,1431
5163,"Bakersfield, CA",394357,63,2018-03,1136
5164,"Knoxville, TN",394753,64,2018-03,1070
5165,"Greenville, SC",394653,65,2018-03,1084
5166,"Ventura, CA",394952,66,2018-03,2316
5167,"Allentown, PA",394318,67,2018-03,1303
5168,"El Paso, TX",394561,68,2018-03,1000
5169,"Baton Rouge, LA",394367,69,2018-03,1149
5170,"Dayton, OH",394521,70,2018-03,925
5171,"McAllen, TX",394843,71,2018-03,852
5172,"Columbia, SC",394486,72,2018-03,1056
5173,"Greensboro, NC",394648,73,2018-03,1059
5174,"Akron, OH",394304,74,2018-03,881
5175,"North Port-Sarasota-Bradenton, FL",753906,75,2018-03,1489
5176,"Little Rock, AR",394798,76,2018-03,827
5177,"Stockton, CA",395134,77,2018-03,1849
5178,"Charleston, SC",394457,78,2018-03,1379
5179,"Syracuse, NY",395143,79,2018-03,1068
5180,"Colorado Springs, CO",394484,80,2018-03,1317
5181,"Winston-Salem, NC",395235,81,2018-03,1200
5182,"Wichita, KS",395224,82,2018-03,783
5183,"Springfield, MA",395115,83,2018-03,1382
5184,"Fort Myers, FL",394440,84,2018-03,1304
5185,"Boise City, ID",394399,85,2018-03,1226
5186,"Toledo, OH",395160,86,2018-03,911
5187,"Madison, WI",394816,87,2018-03,1146
5188,"Lakeland, FL",394766,88,2018-03,1246
5189,"Ogden, UT",394931,89,2018-03,1171
5190,"Daytona Beach, FL",394528,90,2018-03,1274
5191,"Des Moines, IA",394531,91,2018-03,1072
5192,"Jackson, MS",394711,92,2018-03,1161
5193,"Youngstown, OH",395245,93,2018-03,674
5194,"Augusta, GA",394352,94,2018-03,990
5195,"Scranton, PA",395075,95,2018-03,896
5196,"Harrisburg, PA",394666,96,2018-03,1036
5197,"Melbourne, FL",394957,97,2018-03,1262
5198,"Spokane, WA",395113,99,2018-03,1080
5199,"Provo, UT",395006,100,2018-03,1232
5200,"Killeen, TX",394746,128,2018-03,914
5201,"College Station, TX",394483,192,2018-03,1383
5202,United States,102001,0,2018-04,1558
5203,"New York, NY",394913,1,2018-04,5307
5204,"Los Angeles-Long Beach-Anaheim, CA",753899,2,2018-04,2238
5205,"Chicago, IL",394463,3,2018-04,1571
5206,"Dallas-Fort Worth, TX",394514,4,2018-04,1347
5207,"Philadelphia, PA",394974,5,2018-04,1486
5208,"Houston, TX",394692,6,2018-04,1311
5209,"Washington, DC",395209,7,2018-04,1903
5210,"Miami-Fort Lauderdale, FL",394856,8,2018-04,1844
5211,"Atlanta, GA",394347,9,2018-04,1349
5212,"Boston, MA",394404,10,2018-04,2483
5213,"San Francisco, CA",395057,11,2018-04,2979
5214,"Detroit, MI",394532,12,2018-04,1113
5215,"Riverside, CA",395025,13,2018-04,1763
5216,"Phoenix, AZ",394976,14,2018-04,1210
5217,"Seattle, WA",395078,15,2018-04,1803
5218,"Minneapolis-St Paul, MN",394865,16,2018-04,1394
5219,"San Diego, CA",395056,17,2018-04,2154
5220,"St. Louis, MO",395121,18,2018-04,1011
5221,"Tampa, FL",395148,19,2018-04,1355
5222,"Baltimore, MD",394358,20,2018-04,1514
5223,"Denver, CO",394530,21,2018-04,1582
5224,"Pittsburgh, PA",394982,22,2018-04,1115
5225,"Portland, OR",394998,23,2018-04,1495
5226,"Charlotte, NC",394458,24,2018-04,1291
5227,"Sacramento, CA",395045,25,2018-04,1694
5228,"San Antonio, TX",395055,26,2018-04,1103
5229,"Orlando, FL",394943,27,2018-04,1441
5230,"Cincinnati, OH",394466,28,2018-04,1099
5231,"Cleveland, OH",394475,29,2018-04,1031
5232,"Kansas City, MO",394735,30,2018-04,1038
5233,"Las Vegas, NV",394775,31,2018-04,1222
5234,"Columbus, OH",394492,32,2018-04,1102
5235,"Indianapolis, IN",394705,33,2018-04,1084
5236,"San Jose, CA",395059,34,2018-04,2948
5237,"Austin, TX",394355,35,2018-04,1358
5238,"Virginia Beach, VA",395194,36,2018-04,1226
5239,"Nashville, TN",394902,37,2018-04,1397
5240,"Providence, RI",395005,38,2018-04,1380
5241,"Milwaukee, WI",394862,39,2018-04,1046
5242,"Jacksonville, FL",394714,40,2018-04,1242
5243,"Memphis, TN",394849,41,2018-04,1095
5244,"Oklahoma City, OK",394935,42,2018-04,1025
5245,"Louisville-Jefferson County, KY",394807,43,2018-04,992
5246,"Hartford, CT",394669,44,2018-04,1338
5247,"Richmond, VA",395022,45,2018-04,1211
5248,"New Orleans, LA",394910,46,2018-04,1154
5249,"Buffalo, NY",394425,47,2018-04,946
5250,"Raleigh, NC",395012,48,2018-04,1293
5251,"Birmingham, AL",394388,49,2018-04,1069
5252,"Salt Lake City, UT",395053,50,2018-04,1251
5253,"Rochester, NY",395031,51,2018-04,1060
5254,"Grand Rapids, MI",394640,52,2018-04,1140
5255,"Tucson, AZ",395167,53,2018-04,1072
5256,"Urban Honolulu, HI",753924,54,2018-04,2285
5257,"Tulsa, OK",395169,55,2018-04,958
5258,"Fresno, CA",394619,56,2018-04,1358
5259,"Worcester, MA",395238,57,2018-04,1336
5260,"Stamford, CT",394415,58,2018-04,2089
5261,"Albuquerque, NM",394312,59,2018-04,1026
5262,"Albany, NY",394308,60,2018-04,1166
5263,"Omaha, NE",394938,61,2018-04,959
5264,"New Haven, CT",394908,62,2018-04,1434
5265,"Bakersfield, CA",394357,63,2018-04,1141
5266,"Knoxville, TN",394753,64,2018-04,1074
5267,"Greenville, SC",394653,65,2018-04,1087
5268,"Ventura, CA",394952,66,2018-04,2325
5269,"Allentown, PA",394318,67,2018-04,1306
5270,"El Paso, TX",394561,68,2018-04,1002
5271,"Baton Rouge, LA",394367,69,2018-04,1150
5272,"Dayton, OH",394521,70,2018-04,928
5273,"McAllen, TX",394843,71,2018-04,853
5274,"Columbia, SC",394486,72,2018-04,1060
5275,"Greensboro, NC",394648,73,2018-04,1062
5276,"Akron, OH",394304,74,2018-04,883
5277,"North Port-Sarasota-Bradenton, FL",753906,75,2018-04,1494
5278,"Little Rock, AR",394798,76,2018-04,828
5279,"Stockton, CA",395134,77,2018-04,1858
5280,"Charleston, SC",394457,78,2018-04,1382
5281,"Syracuse, NY",395143,79,2018-04,1070
5282,"Colorado Springs, CO",394484,80,2018-04,1322
5283,"Winston-Salem, NC",395235,81,2018-04,1204
5284,"Wichita, KS",395224,82,2018-04,784
5285,"Springfield, MA",395115,83,2018-04,1386
5286,"Fort Myers, FL",394440,84,2018-04,1308
5287,"Boise City, ID",394399,85,2018-04,1234
5288,"Toledo, OH",395160,86,2018-04,913
5289,"Madison, WI",394816,87,2018-04,1148
5290,"Lakeland, FL",394766,88,2018-04,1253
5291,"Ogden, UT",394931,89,2018-04,1177
5292,"Daytona Beach, FL",394528,90,2018-04,1280
5293,"Des Moines, IA",394531,91,2018-04,1074
