Date,Unnamed: 0,RegionName,RegionID,SizeRank,value
2018/01/01,4897,"New York, NY",394913,1,5287.0
2018/01/01,4898,"Los Angeles-Long Beach-Anaheim, CA",753899,2,2215.0
2018/01/01,4899,"Chicago, IL",394463,3,1564.0
2018/01/01,4900,"Dallas-Fort Worth, TX",394514,4,1336.0
2018/01/01,4901,"Philadelphia, PA",394974,5,1475.0
2018/01/01,4902,"Houston, TX",394692,6,1300.0
2018/01/01,4903,"Washington, DC",395209,7,1893.0
2018/01/01,4904,"Miami-Fort Lauderdale, FL",394856,8,1831.0
2018/01/01,4905,"Atlanta, GA",394347,9,1330.0
2018/01/01,4906,"Boston, MA",394404,10,2465.0
2018/01/01,4907,"San Francisco, CA",395057,11,2955.0
2018/01/01,4908,"Detroit, MI",394532,12,1103.0
2018/01/01,4909,"Riverside, CA",395025,13,1738.0
2018/01/01,4910,"Phoenix, AZ",394976,14,1190.0
2018/01/01,4911,"Seattle, WA",395078,15,1789.0
2018/01/01,4912,"Minneapolis-St Paul, MN",394865,16,1380.0
2018/01/01,4913,"San Diego, CA",395056,17,2129.0
2018/01/01,4914,"St. Louis, MO",395121,18,1005.0
2018/01/01,4915,"Tampa, FL",395148,19,1338.0
2018/01/01,4916,"Baltimore, MD",394358,20,1510.0
2018/01/01,4917,"Denver, CO",394530,21,1568.0
2018/01/01,4918,"Pittsburgh, PA",394982,22,1105.0
2018/01/01,4919,"Portland, OR",394998,23,1484.0
2018/01/01,4920,"Charlotte, NC",394458,24,1278.0
2018/01/01,4921,"Sacramento, CA",395045,25,1670.0
2018/01/01,4922,"San Antonio, TX",395055,26,1095.0
2018/01/01,4923,"Orlando, FL",394943,27,1419.0
2018/01/01,4924,"Cincinnati, OH",394466,28,1087.0
2018/01/01,4925,"Cleveland, OH",394475,29,1024.0
2018/01/01,4926,"Kansas City, MO",394735,30,1029.0
2018/01/01,4927,"Las Vegas, NV",394775,31,1202.0
2018/01/01,4928,"Columbus, OH",394492,32,1089.0
2018/01/01,4929,"Indianapolis, IN",394705,33,1074.0
2018/01/01,4930,"San Jose, CA",395059,34,2918.0
2018/01/01,4931,"Austin, TX",394355,35,1346.0
2018/01/01,4932,"Virginia Beach, VA",395194,36,1220.0
2018/01/01,4933,"Nashville, TN",394902,37,1388.0
2018/01/01,4934,"Providence, RI",395005,38,1361.0
2018/01/01,4935,"Milwaukee, WI",394862,39,1040.0
2018/01/01,4936,"Jacksonville, FL",394714,40,1226.0
2018/01/01,4937,"Memphis, TN",394849,41,1085.0
2018/01/01,4938,"Oklahoma City, OK",394935,42,1020.0
2018/01/01,4939,"Louisville-Jefferson County, KY",394807,43,985.0
2018/01/01,4940,"Hartford, CT",394669,44,1331.0
2018/01/01,4941,"Richmond, VA",395022,45,1200.0
2018/01/01,4942,"New Orleans, LA",394910,46,1152.0
2018/01/01,4943,"Buffalo, NY",394425,47,937.0
2018/01/01,4944,"Raleigh, NC",395012,48,1283.0
2018/01/01,4945,"Birmingham, AL",394388,49,1061.0
2018/01/01,4946,"Salt Lake City, UT",395053,50,1234.0
2018/01/01,4947,"Rochester, NY",395031,51,1052.0
2018/01/01,4948,"Grand Rapids, MI",394640,52,1127.0
2018/01/01,4949,"Tucson, AZ",395167,53,1056.0
2018/01/01,4950,"Urban Honolulu, HI",753924,54,2275.0
2018/01/01,4951,"Tulsa, OK",395169,55,954.0
2018/01/01,4952,"Fresno, CA",394619,56,1341.0
2018/01/01,4953,"Worcester, MA",395238,57,1316.0
2018/01/01,4954,"Stamford, CT",394415,58,2075.0
2018/01/01,4955,"Albuquerque, NM",394312,59,1017.0
2018/01/01,4956,"Albany, NY",394308,60,1158.0
2018/01/01,4957,"Omaha, NE",394938,61,953.0
2018/01/01,4958,"New Haven, CT",394908,62,1425.0
2018/01/01,4959,"Bakersfield, CA",394357,63,1128.0
2018/01/01,4960,"Knoxville, TN",394753,64,1062.0
2018/01/01,4961,"Greenville, SC",394653,65,1077.0
2018/01/01,4962,"Ventura, CA",394952,66,2298.0
2018/01/01,4963,"Allentown, PA",394318,67,1296.0
2018/01/01,4964,"El Paso, TX",394561,68,998.0
2018/01/01,4965,"Baton Rouge, LA",394367,69,1148.0
2018/01/01,4966,"Dayton, OH",394521,70,920.0
2018/01/01,4967,"McAllen, TX",394843,71,851.0
2018/01/01,4968,"Columbia, SC",394486,72,1050.0
2018/01/01,4969,"Greensboro, NC",394648,73,1053.0
2018/01/01,4970,"Akron, OH",394304,74,878.0
2018/01/01,4971,"North Port-Sarasota-Bradenton, FL",753906,75,1479.0
2018/01/01,4972,"Little Rock, AR",394798,76,825.0
2018/01/01,4973,"Stockton, CA",395134,77,1831.0
2018/01/01,4974,"Charleston, SC",394457,78,1371.0
2018/01/01,4975,"Syracuse, NY",395143,79,1066.0
2018/01/01,4976,"Colorado Springs, CO",394484,80,1305.0
2018/01/01,4977,"Winston-Salem, NC",395235,81,1192.0
2018/01/01,4978,"Wichita, KS",395224,82,781.0
2018/01/01,4979,"Springfield, MA",395115,83,1372.0
2018/01/01,4980,"Fort Myers, FL",394440,84,1295.0
2018/01/01,4981,"Boise City, ID",394399,85,1211.0
2018/01/01,4982,"Toledo, OH",395160,86,909.0
2018/01/01,4983,"Madison, WI",394816,87,1141.0
2018/01/01,4984,"Lakeland, FL",394766,88,1231.0
2018/01/01,4985,"Ogden, UT",394931,89,1159.0
2018/01/01,4986,"Daytona Beach, FL",394528,90,1261.0
2018/01/01,4987,"Des Moines, IA",394531,91,1070.0
2018/01/01,4988,"Jackson, MS",394711,92,1159.0
2018/01/01,4989,"Youngstown, OH",395245,93,670.0
2018/01/01,4990,"Augusta, GA",394352,94,985.0
2018/01/01,4991,"Scranton, PA",395075,95,893.0
2018/01/01,4992,"Harrisburg, PA",394666,96,1031.0
2018/01/01,4993,"Melbourne, FL",394957,97,1248.0
2018/01/01,4994,"Spokane, WA",395113,99,1070.0
2018/01/01,4995,"Provo, UT",395006,100,1221.0
2018/01/01,4996,"Killeen, TX",394746,128,910.0
2018/01/01,4997,"College Station, TX",394483,192,1381.0
2018/02/01,4998,United States,102001,0,1549.0
2018/02/01,4999,"New York, NY",394913,1,5294.0
2018/02/01,5000,"Los Angeles-Long Beach-Anaheim, CA",753899,2,2222.0
2018/02/01,5001,"Chicago, IL",394463,3,1566.0
2018/02/01,5002,"Dallas-Fort Worth, TX",394514,4,1340.0
2018/02/01,5003,"Philadelphia, PA",394974,5,1478.0
2018/02/01,5004,"Houston, TX",394692,6,1303.0
2018/02/01,5005,"Washington, DC",395209,7,1896.0
2018/02/01,5006,"Miami-Fort Lauderdale, FL",394856,8,1836.0
2018/02/01,5007,"Atlanta, GA",394347,9,1336.0
2018/02/01,5008,"Boston, MA",394404,10,2471.0
2018/02/01,5009,"San Francisco, CA",395057,11,2963.0
2018/02/01,5010,"Detroit, MI",394532,12,1106.0
2018/02/01,5011,"Riverside, CA",395025,13,1746.0
2018/02/01,5012,"Phoenix, AZ",394976,14,1197.0
2018/02/01,5013,"Seattle, WA",395078,15,1794.0
2018/02/01,5014,"Minneapolis-St Paul, MN",394865,16,1385.0
2018/02/01,5015,"San Diego, CA",395056,17,2137.0
2018/02/01,5016,"St. Louis, MO",395121,18,1007.0
2018/02/01,5017,"Tampa, FL",395148,19,1343.0
2018/02/01,5018,"Baltimore, MD",394358,20,1511.0
2018/02/01,5019,"Denver, CO",394530,21,1573.0
2018/02/01,5020,"Pittsburgh, PA",394982,22,1109.0
2018/02/01,5021,"Portland, OR",394998,23,1487.0
2018/02/01,5022,"Charlotte, NC",394458,24,1282.0
2018/02/01,5023,"Sacramento, CA",395045,25,1678.0
2018/02/01,5024,"San Antonio, TX",395055,26,1098.0
2018/02/01,5025,"Orlando, FL",394943,27,1426.0
2018/02/01,5026,"Cincinnati, OH",394466,28,1091.0
2018/02/01,5027,"Cleveland, OH",394475,29,1026.0
2018/02/01,5028,"Kansas City, MO",394735,30,1032.0
2018/02/01,5029,"Las Vegas, NV",394775,31,1209.0
2018/02/01,5030,"Columbus, OH",394492,32,1093.0
2018/02/01,5031,"Indianapolis, IN",394705,33,1077.0
2018/02/01,5032,"San Jose, CA",395059,34,2928.0
2018/02/01,5033,"Austin, TX",394355,35,1350.0
2018/02/01,5034,"Virginia Beach, VA",395194,36,1222.0
2018/02/01,5035,"Nashville, TN",394902,37,1391.0
2018/02/01,5036,"Providence, RI",395005,38,1367.0
2018/02/01,5037,"Milwaukee, WI",394862,39,1042.0
2018/02/01,5038,"Jacksonville, FL",394714,40,1232.0
2018/02/01,5039,"Memphis, TN",394849,41,1088.0
2018/02/01,5040,"Oklahoma City, OK",394935,42,1022.0
2018/02/01,5041,"Louisville-Jefferson County, KY",394807,43,987.0
2018/02/01,5042,"Hartford, CT",394669,44,1333.0
2018/02/01,5043,"Richmond, VA",395022,45,1204.0
2018/02/01,5044,"New Orleans, LA",394910,46,1153.0
2018/02/01,5045,"Buffalo, NY",394425,47,940.0
2018/02/01,5046,"Raleigh, NC",395012,48,1286.0
2018/02/01,5047,"Birmingham, AL",394388,49,1064.0
2018/02/01,5048,"Salt Lake City, UT",395053,50,1240.0
2018/02/01,5049,"Rochester, NY",395031,51,1055.0
2018/02/01,5050,"Grand Rapids, MI",394640,52,1132.0
2018/02/01,5051,"Tucson, AZ",395167,53,1061.0
2018/02/01,5052,"Urban Honolulu, HI",753924,54,2278.0
2018/02/01,5053,"Tulsa, OK",395169,55,956.0
2018/02/01,5054,"Fresno, CA",394619,56,1346.0
2018/02/01,5055,"Worcester, MA",395238,57,1323.0
2018/02/01,5056,"Stamford, CT",394415,58,2080.0
2018/02/01,5057,"Albuquerque, NM",394312,59,1020.0
2018/02/01,5058,"Albany, NY",394308,60,1161.0
2018/02/01,5059,"Omaha, NE",394938,61,955.0
2018/02/01,5060,"New Haven, CT",394908,62,1428.0
2018/02/01,5061,"Bakersfield, CA",394357,63,1132.0
2018/02/01,5062,"Knoxville, TN",394753,64,1066.0
2018/02/01,5063,"Greenville, SC",394653,65,1081.0
2018/02/01,5064,"Ventura, CA",394952,66,2307.0
2018/02/01,5065,"Allentown, PA",394318,67,1299.0
2018/02/01,5066,"El Paso, TX",394561,68,999.0
2018/02/01,5067,"Baton Rouge, LA",394367,69,1148.0
2018/02/01,5068,"Dayton, OH",394521,70,922.0
2018/02/01,5069,"McAllen, TX",394843,71,852.0
2018/02/01,5070,"Columbia, SC",394486,72,1053.0
2018/02/01,5071,"Greensboro, NC",394648,73,1056.0
2018/02/01,5072,"Akron, OH",394304,74,879.0
2018/02/01,5073,"North Port-Sarasota-Bradenton, FL",753906,75,1484.0
2018/02/01,5074,"Little Rock, AR",394798,76,826.0
2018/02/01,5075,"Stockton, CA",395134,77,1840.0
2018/02/01,5076,"Charleston, SC",394457,78,1375.0
2018/02/01,5077,"Syracuse, NY",395143,79,1067.0
2018/02/01,5078,"Colorado Springs, CO",394484,80,1311.0
2018/02/01,5079,"Winston-Salem, NC",395235,81,1196.0
2018/02/01,5080,"Wichita, KS",395224,82,782.0
2018/02/01,5081,"Springfield, MA",395115,83,1377.0
2018/02/01,5082,"Fort Myers, FL",394440,84,1299.0
2018/02/01,5083,"Boise City, ID",394399,85,1219.0
2018/02/01,5084,"Toledo, OH",395160,86,910.0
2018/02/01,5085,"Madison, WI",394816,87,1144.0
2018/02/01,5086,"Lakeland, FL",394766,88,1238.0
2018/02/01,5087,"Ogden, UT",394931,89,1165.0
2018/02/01,5088,"Daytona Beach, FL",394528,90,1267.0
2018/02/01,5089,"Des Moines, IA",394531,91,1071.0
2018/02/01,5090,"Jackson, MS",394711,92,1160.0
2018/02/01,5091,"Youngstown, OH",395245,93,672.0
2018/02/01,5092,"Augusta, GA",394352,94,987.0
2018/02/01,5093,"Scranton, PA",395075,95,894.0
2018/02/01,5094,"Harrisburg, PA",394666,96,1034.0
2018/02/01,5095,"Melbourne, FL",394957,97,1255.0
2018/02/01,5096,"Spokane, WA",395113,99,1075.0
2018/02/01,5097,"Provo, UT",395006,100,1226.0
2018/02/01,5098,"Killeen, TX",394746,128,912.0
2018/02/01,5099,"College Station, TX",394483,192,1382.0
2018/03/01,5100,United States,102001,0,1553.0
2018/03/01,5101,"New York, NY",394913,1,5300.0
2018/03/01,5102,"Los Angeles-Long Beach-Anaheim, CA",753899,2,2230.0
2018/03/01,5103,"Chicago, IL",394463,3,1569.0
2018/03/01,5104,"Dallas-Fort Worth, TX",394514,4,1343.0
2018/03/01,5105,"Philadelphia, PA",394974,5,1482.0
2018/03/01,5106,"Houston, TX",394692,6,1307.0
2018/03/01,5107,"Washington, DC",395209,7,1899.0
2018/03/01,5108,"Miami-Fort Lauderdale, FL",394856,8,1840.0
2018/03/01,5109,"Atlanta, GA",394347,9,1342.0
2018/03/01,5110,"Boston, MA",394404,10,2477.0
2018/03/01,5111,"San Francisco, CA",395057,11,2971.0
2018/03/01,5112,"Detroit, MI",394532,12,1109.0
2018/03/01,5113,"Riverside, CA",395025,13,1755.0
2018/03/01,5114,"Phoenix, AZ",394976,14,1204.0
2018/03/01,5115,"Seattle, WA",395078,15,1798.0
2018/03/01,5116,"Minneapolis-St Paul, MN",394865,16,1389.0
2018/03/01,5117,"San Diego, CA",395056,17,2146.0
2018/03/01,5118,"St. Louis, MO",395121,18,1009.0
2018/03/01,5119,"Tampa, FL",395148,19,1349.0
2018/03/01,5120,"Baltimore, MD",394358,20,1512.0
2018/03/01,5121,"Denver, CO",394530,21,1578.0
2018/03/01,5122,"Pittsburgh, PA",394982,22,1112.0
2018/03/01,5123,"Portland, OR",394998,23,1491.0
2018/03/01,5124,"Charlotte, NC",394458,24,1287.0
2018/03/01,5125,"Sacramento, CA",395045,25,1686.0
2018/03/01,5126,"San Antonio, TX",395055,26,1100.0
2018/03/01,5127,"Orlando, FL",394943,27,1434.0
2018/03/01,5128,"Cincinnati, OH",394466,28,1095.0
2018/03/01,5129,"Cleveland, OH",394475,29,1029.0
2018/03/01,5130,"Kansas City, MO",394735,30,1035.0
2018/03/01,5131,"Las Vegas, NV",394775,31,1215.0
2018/03/01,5132,"Columbus, OH",394492,32,1097.0
2018/03/01,5133,"Indianapolis, IN",394705,33,1081.0
2018/03/01,5134,"San Jose, CA",395059,34,2938.0
2018/03/01,5135,"Austin, TX",394355,35,1354.0
2018/03/01,5136,"Virginia Beach, VA",395194,36,1224.0
2018/03/01,5137,"Nashville, TN",394902,37,1394.0
2018/03/01,5138,"Providence, RI",395005,38,1374.0
2018/03/01,5139,"Milwaukee, WI",394862,39,1044.0
2018/03/01,5140,"Jacksonville, FL",394714,40,1237.0
2018/03/01,5141,"Memphis, TN",394849,41,1092.0
2018/03/01,5142,"Oklahoma City, OK",394935,42,1023.0
2018/03/01,5143,"Louisville-Jefferson County, KY",394807,43,990.0
2018/03/01,5144,"Hartford, CT",394669,44,1335.0
2018/03/01,5145,"Richmond, VA",395022,45,1207.0
2018/03/01,5146,"New Orleans, LA",394910,46,1154.0
2018/03/01,5147,"Buffalo, NY",394425,47,943.0
2018/03/01,5148,"Raleigh, NC",395012,48,1289.0
2018/03/01,5149,"Birmingham, AL",394388,49,1066.0
2018/03/01,5150,"Salt Lake City, UT",395053,50,1245.0
2018/03/01,5151,"Rochester, NY",395031,51,1058.0
2018/03/01,5152,"Grand Rapids, MI",394640,52,1136.0
2018/03/01,5153,"Tucson, AZ",395167,53,1067.0
2018/03/01,5154,"Urban Honolulu, HI",753924,54,2282.0
2018/03/01,5155,"Tulsa, OK",395169,55,957.0
2018/03/01,5156,"Fresno, CA",394619,56,1352.0
2018/03/01,5157,"Worcester, MA",395238,57,1330.0
2018/03/01,5158,"Stamford, CT",394415,58,2084.0
2018/03/01,5159,"Albuquerque, NM",394312,59,1023.0
2018/03/01,5160,"Albany, NY",394308,60,1163.0
2018/03/01,5161,"Omaha, NE",394938,61,957.0
2018/03/01,5162,"New Haven, CT",394908,62,1431.0
2018/03/01,5163,"Bakersfield, CA",394357,63,1136.0
2018/03/01,5164,"Knoxville, TN",394753,64,1070.0
2018/03/01,5165,"Greenville, SC",394653,65,1084.0
2018/03/01,5166,"Ventura, CA",394952,66,2316.0
2018/03/01,5167,"Allentown, PA",394318,67,1303.0
2018/03/01,5168,"El Paso, TX",394561,68,1000.0
2018/03/01,5169,"Baton Rouge, LA",394367,69,1149.0
2018/03/01,5170,"Dayton, OH",394521,70,925.0
2018/03/01,5171,"McAllen, TX",394843,71,852.0
2018/03/01,5172,"Columbia, SC",394486,72,1056.0
2018/03/01,5173,"Greensboro, NC",394648,73,1059.0
2018/03/01,5174,"Akron, OH",394304,74,881.0
2018/03/01,5175,"North Port-Sarasota-Bradenton, FL",753906,75,1489.0
2018/03/01,5176,"Little Rock, AR",394798,76,827.0
2018/03/01,5177,"Stockton, CA",395134,77,1849.0
2018/03/01,5178,"Charleston, SC",394457,78,1379.0
2018/03/01,5179,"Syracuse, NY",395143,79,1068.0
2018/03/01,5180,"Colorado Springs, CO",394484,80,1317.0
2018/03/01,5181,"Winston-Salem, NC",395235,81,1200.0
2018/03/01,5182,"Wichita, KS",395224,82,783.0
2018/03/01,5183,"Springfield, MA",395115,83,1382.0
2018/03/01,5184,"Fort Myers, FL",394440,84,1304.0
2018/03/01,5185,"Boise City, ID",394399,85,1226.0
2018/03/01,5186,"Toledo, OH",395160,86,911.0
2018/03/01,5187,"Madison, WI",394816,87,1146.0
2018/03/01,5188,"Lakeland, FL",394766,88,1246.0
2018/03/01,5189,"Ogden, UT",394931,89,1171.0
2018/03/01,5190,"Daytona Beach, FL",394528,90,1274.0
2018/03/01,5191,"Des Moines, IA",394531,91,1072.0
2018/03/01,5192,"Jackson, MS",394711,92,1161.0
2018/03/01,5193,"Youngstown, OH",395245,93,674.0
2018/03/01,5194,"Augusta, GA",394352,94,990.0
2018/03/01,5195,"Scranton, PA",395075,95,896.0
2018/03/01,5196,"Harrisburg, PA",394666,96,1036.0
2018/03/01,5197,"Melbourne, FL",394957,97,1262.0
2018/03/01,5198,"Spokane, WA",395113,99,1080.0
2018/03/01,5199,"Provo, UT",395006,100,1232.0
2018/03/01,5200,"Killeen, TX",394746,128,914.0
2018/03/01,5201,"College Station, TX",394483,192,1383.0
2018/04/01,5202,United States,102001,0,1558.0
2018/04/01,5203,"New York, NY",394913,1,5307.0
2018/04/01,5204,"Los Angeles-Long Beach-Anaheim, CA",753899,2,2238.0
2018/04/01,5205,"Chicago, IL",394463,3,1571.0
2018/04/01,5206,"Dallas-Fort Worth, TX",394514,4,1347.0
2018/04/01,5207,"Philadelphia, PA",394974,5,1486.0
2018/04/01,5208,"Houston, TX",394692,6,1311.0
2018/04/01,5209,"Washington, DC",395209,7,1903.0
2018/04/01,5210,"Miami-Fort Lauderdale, FL",394856,8,1844.0
2018/04/01,5211,"Atlanta, GA",394347,9,1349.0
2018/04/01,5212,"Boston, MA",394404,10,2483.0
2018/04/01,5213,"San Francisco, CA",395057,11,2979.0
2018/04/01,5214,"Detroit, MI",394532,12,1113.0
2018/04/01,5215,"Riverside, CA",395025,13,1763.0
2018/04/01,5216,"Phoenix, AZ",394976,14,1210.0
2018/04/01,5217,"Seattle, WA",395078,15,1803.0
2018/04/01,5218,"Minneapolis-St Paul, MN",394865,16,1394.0
2018/04/01,5219,"San Diego, CA",395056,17,2154.0
2018/04/01,5220,"St. Louis, MO",395121,18,1011.0
2018/04/01,5221,"Tampa, FL",395148,19,1355.0
2018/04/01,5222,"Baltimore, MD",394358,20,1514.0
2018/04/01,5223,"Denver, CO",394530,21,1582.0
2018/04/01,5224,"Pittsburgh, PA",394982,22,1115.0
2018/04/01,5225,"Portland, OR",394998,23,1495.0
2018/04/01,5226,"Charlotte, NC",394458,24,1291.0
2018/04/01,5227,"Sacramento, CA",395045,25,1694.0
2018/04/01,5228,"San Antonio, TX",395055,26,1103.0
2018/04/01,5229,"Orlando, FL",394943,27,1441.0
2018/04/01,5230,"Cincinnati, OH",394466,28,1099.0
2018/04/01,5231,"Cleveland, OH",394475,29,1031.0
2018/04/01,5232,"Kansas City, MO",394735,30,1038.0
2018/04/01,5233,"Las Vegas, NV",394775,31,1222.0
2018/04/01,5234,"Columbus, OH",394492,32,1102.0
2018/04/01,5235,"Indianapolis, IN",394705,33,1084.0
2018/04/01,5236,"San Jose, CA",395059,34,2948.0
2018/04/01,5237,"Austin, TX",394355,35,1358.0
2018/04/01,5238,"Virginia Beach, VA",395194,36,1226.0
2018/04/01,5239,"Nashville, TN",394902,37,1397.0
2018/04/01,5240,"Providence, RI",395005,38,1380.0
2018/04/01,5241,"Milwaukee, WI",394862,39,1046.0
2018/04/01,5242,"Jacksonville, FL",394714,40,1242.0
2018/04/01,5243,"Memphis, TN",394849,41,1095.0
2018/04/01,5244,"Oklahoma City, OK",394935,42,1025.0
2018/04/01,5245,"Louisville-Jefferson County, KY",394807,43,992.0
2018/04/01,5246,"Hartford, CT",394669,44,1338.0
2018/04/01,5247,"Richmond, VA",395022,45,1211.0
2018/04/01,5248,"New Orleans, LA",394910,46,1154.0
2018/04/01,5249,"Buffalo, NY",394425,47,946.0
2018/04/01,5250,"Raleigh, NC",395012,48,1293.0
2018/04/01,5251,"Birmingham, AL",394388,49,1069.0
2018/04/01,5252,"Salt Lake City, UT",395053,50,1251.0
2018/04/01,5253,"Rochester, NY",395031,51,1060.0
2018/04/01,5254,"Grand Rapids, MI",394640,52,1140.0
2018/04/01,5255,"Tucson, AZ",395167,53,1072.0
2018/04/01,5256,"Urban Honolulu, HI",753924,54,2285.0
2018/04/01,5257,"Tulsa, OK",395169,55,958.0
2018/04/01,5258,"Fresno, CA",394619,56,1358.0
2018/04/01,5259,"Worcester, MA",395238,57,1336.0
2018/04/01,5260,"Stamford, CT",394415,58,2089.0
2018/04/01,5261,"Albuquerque, NM",394312,59,1026.0
2018/04/01,5262,"Albany, NY",394308,60,1166.0
2018/04/01,5263,"Omaha, NE",394938,61,959.0
2018/04/01,5264,"New Haven, CT",394908,62,1434.0
2018/04/01,5265,"Bakersfield, CA",394357,63,1141.0
2018/04/01,5266,"Knoxville, TN",394753,64,1074.0
2018/04/01,5267,"Greenville, SC",394653,65,1087.0
2018/04/01,5268,"Ventura, CA",394952,66,2325.0
2018/04/01,5269,"Allentown, PA",394318,67,1306.0
2018/04/01,5270,"El Paso, TX",394561,68,1002.0
2018/04/01,5271,"Baton Rouge, LA",394367,69,1150.0
2018/04/01,5272,"Dayton, OH",394521,70,928.0
2018/04/01,5273,"McAllen, TX",394843,71,853.0
2018/04/01,5274,"Columbia, SC",394486,72,1060.0
2018/04/01,5275,"Greensboro, NC",394648,73,1062.0
2018/04/01,5276,"Akron, OH",394304,74,883.0
2018/04/01,5277,"North Port-Sarasota-Bradenton, FL",753906,75,1494.0
2018/04/01,5278,"Little Rock, AR",394798,76,828.0
2018/04/01,5279,"Stockton, CA",395134,77,1858.0
2018/04/01,5280,"Charleston, SC",394457,78,1382.0
2018/04/01,5281,"Syracuse, NY",395143,79,1070.0
2018/04/01,5282,"Colorado Springs, CO",394484,80,1322.0
2018/04/01,5283,"Winston-Salem, NC",395235,81,1204.0
2018/04/01,5284,"Wichita, KS",395224,82,784.0
2018/04/01,5285,"Springfield, MA",395115,83,1386.0
2018/04/01,5286,"Fort Myers, FL",394440,84,1308.0
2018/04/01,5287,"Boise City, ID",394399,85,1234.0
2018/04/01,5288,"Toledo, OH",395160,86,913.0
2018/04/01,5289,"Madison, WI",394816,87,1148.0
2018/04/01,5290,"Lakeland, FL",394766,88,1253.0
2018/04/01,5291,"Ogden, UT",394931,89,1177.0
2018/04/01,5292,"Daytona Beach, FL",394528,90,1280.0
2018/04/01,5293,"Des Moines, IA",394531,91,1074.0
2018/04/01,5294,"Jackson, MS",394711,92,1162.0
2018/04/01,5295,"Youngstown, OH",395245,93,676.0
2018/04/01,5296,"Augusta, GA",394352,94,992.0
2018/04/01,5297,"Scranton, PA",395075,95,898.0
2018/04/01,5298,"Harrisburg, PA",394666,96,1039.0
2018/04/01,5299,"Melbourne, FL",394957,97,1269.0
2018/04/01,5300,"Spokane, WA",395113,99,1085.0
2018/04/01,5301,"Provo, UT",395006,100,1237.0
2018/04/01,5302,"Killeen, TX",394746,128,916.0
2018/04/01,5303,"College Station, TX",394483,192,1384.0
2018/05/01,5304,United States,102001,0,1562.0
2018/05/01,5305,"New York, NY",394913,1,5315.0
2018/05/01,5306,"Los Angeles-Long Beach-Anaheim, CA",753899,2,2246.0
2018/05/01,5307,"Chicago, IL",394463,3,1574.0
2018/05/01,5308,"Dallas-Fort Worth, TX",394514,4,1351.0
2018/05/01,5309,"Philadelphia, PA",394974,5,1489.0
2018/05/01,5310,"Houston, TX",394692,6,1313.0
2018/05/01,5311,"Washington, DC",395209,7,1907.0
2018/05/01,5312,"Miami-Fort Lauderdale, FL",394856,8,1849.0
2018/05/01,5313,"Atlanta, GA",394347,9,1355.0
2018/05/01,5314,"Boston, MA",394404,10,2489.0
2018/05/01,5315,"San Francisco, CA",395057,11,2988.0
2018/05/01,5316,"Detroit, MI",394532,12,1116.0
2018/05/01,5317,"Riverside, CA",395025,13,1771.0
2018/05/01,5318,"Phoenix, AZ",394976,14,1218.0
2018/05/01,5319,"Seattle, WA",395078,15,1808.0
2018/05/01,5320,"Minneapolis-St Paul, MN",394865,16,1399.0
2018/05/01,5321,"San Diego, CA",395056,17,2162.0
2018/05/01,5322,"St. Louis, MO",395121,18,1013.0
2018/05/01,5323,"Tampa, FL",395148,19,1361.0
2018/05/01,5324,"Baltimore, MD",394358,20,1516.0
2018/05/01,5325,"Denver, CO",394530,21,1588.0
2018/05/01,5326,"Pittsburgh, PA",394982,22,1118.0
2018/05/01,5327,"Portland, OR",394998,23,1499.0
2018/05/01,5328,"Charlotte, NC",394458,24,1296.0
2018/05/01,5329,"Sacramento, CA",395045,25,1701.0
2018/05/01,5330,"San Antonio, TX",395055,26,1106.0
2018/05/01,5331,"Orlando, FL",394943,27,1448.0
2018/05/01,5332,"Cincinnati, OH",394466,28,1104.0
2018/05/01,5333,"Cleveland, OH",394475,29,1034.0
2018/05/01,5334,"Kansas City, MO",394735,30,1041.0
2018/05/01,5335,"Las Vegas, NV",394775,31,1229.0
2018/05/01,5336,"Columbus, OH",394492,32,1106.0
2018/05/01,5337,"Indianapolis, IN",394705,33,1087.0
2018/05/01,5338,"San Jose, CA",395059,34,2957.0
2018/05/01,5339,"Austin, TX",394355,35,1363.0
2018/05/01,5340,"Virginia Beach, VA",395194,36,1228.0
2018/05/01,5341,"Nashville, TN",394902,37,1401.0
2018/05/01,5342,"Providence, RI",395005,38,1386.0
2018/05/01,5343,"Milwaukee, WI",394862,39,1048.0
2018/05/01,5344,"Jacksonville, FL",394714,40,1248.0
2018/05/01,5345,"Memphis, TN",394849,41,1098.0
2018/05/01,5346,"Oklahoma City, OK",394935,42,1028.0
2018/05/01,5347,"Louisville-Jefferson County, KY",394807,43,995.0
2018/05/01,5348,"Hartford, CT",394669,44,1340.0
2018/05/01,5349,"Richmond, VA",395022,45,1215.0
2018/05/01,5350,"New Orleans, LA",394910,46,1155.0
2018/05/01,5351,"Buffalo, NY",394425,47,948.0
2018/05/01,5352,"Raleigh, NC",395012,48,1296.0
2018/05/01,5353,"Birmingham, AL",394388,49,1072.0
2018/05/01,5354,"Salt Lake City, UT",395053,50,1256.0
2018/05/01,5355,"Rochester, NY",395031,51,1063.0
2018/05/01,5356,"Grand Rapids, MI",394640,52,1145.0
2018/05/01,5357,"Tucson, AZ",395167,53,1078.0
2018/05/01,5358,"Urban Honolulu, HI",753924,54,2288.0
2018/05/01,5359,"Tulsa, OK",395169,55,960.0
2018/05/01,5360,"Fresno, CA",394619,56,1365.0
2018/05/01,5361,"Worcester, MA",395238,57,1343.0
